,Estimator,Search,Time,Preprocessing
3592,RFR,original,0.316849946976,imput
3593,DTR,original,0.00404715538025,imput
3594,SVR,original,0.00265502929688,imput
3595,RFR,original,0.296530008316,imput
3596,DTR,original,0.00498700141907,imput
3597,DTR,original,0.00480103492737,imput
3598,SVR,original,0.00321102142334,imput
3599,RFR,original,0.261483192444,imput
3600,DTR,original,0.00557518005371,imput
3601,DTR,original,0.000797986984253,imput
3602,SVR,original,0.000478982925415,imput
3603,RFR,original,0.287738800049,imput
3604,DTR,original,0.000746965408325,imput
3605,SVR,original,0.000483989715576,imput
3606,RFR,original,0.295574903488,imput
3607,DTR,original,0.00068998336792,imput
3608,SVR,original,0.00045108795166,imput
3609,RFR,original,0.287665128708,imput
3610,DTR,original,0.000637054443359,imput
3611,SVR,original,0.000478029251099,imput
3612,RFR,original,0.289986133575,imput
3613,DTR,original,0.000514984130859,imput
3614,SVR,original,0.000416040420532,imput
3615,RFR,original,0.295642852783,imput
3616,DTR,original,0.000595092773438,imput
3617,SVR,original,0.000407218933105,imput
3618,RFR,original,0.2858979702,imput
3619,DTR,original,0.000866889953613,imput
3620,SVR,original,0.000488042831421,imput
3621,RFR,original,0.290822982788,imput
3622,DTR,original,0.000804901123047,imput
3623,SVR,original,0.000470161437988,imput
3624,RFR,original,0.287194013596,imput
3625,DTR,original,0.000825166702271,imput
3626,SVR,original,0.000486850738525,imput
3627,RFR,original,0.283798933029,imput
3628,DTR,original,0.00426602363586,imput
3629,DTR,original,0.000797986984253,imput
3630,SVR,original,0.000459909439087,imput
3631,RFR,original,0.291993141174,imput
3632,DTR,original,0.000731945037842,imput
3633,SVR,original,0.000452995300293,imput
3634,RFR,original,0.307168960571,imput
3635,DTR,original,0.000707864761353,imput
3636,SVR,original,0.000453948974609,imput
3637,RFR,original,0.289774894714,imput
3638,DTR,original,0.00078296661377,imput
3639,SVR,original,0.000492095947266,imput
3640,RFR,original,0.284850120544,imput
3641,DTR,original,0.00066614151001,imput
3642,SVR,original,0.000447034835815,imput
3643,RFR,original,0.285990953445,imput
3644,DTR,original,0.000697135925293,imput
3645,SVR,original,0.00048303604126,imput
3646,RFR,original,0.28283905983,imput
3647,DTR,original,0.00594401359558,imput
3648,SVR,original,0.00483584403992,imput
3649,RFR,original,0.299663066864,imput
3650,DTR,original,0.00559782981873,imput
3651,DTR,original,0.000793218612671,imput
3652,SVR,original,0.000765085220337,imput
3653,RFR,original,0.325311899185,imput
3654,DTR,original,0.00913500785828,imput
3655,DTR,original,0.00974798202515,imput
3656,SVR,original,0.00756096839905,imput
3657,RFR,original,0.277885913849,imput
3658,DTR,original,0.00766706466675,imput
3659,SVR,original,0.00614786148071,imput
3660,RFR,original,0.323426961899,imput
3661,DTR,original,0.00980401039124,imput
3662,DTR,original,0.0121810436249,imput
3663,DTR,original,0.0111718177795,imput
3664,DTR,original,0.00571608543396,imput
3665,SVR,original,0.00293898582458,imput
3666,RFR,original,0.282912969589,imput
3667,DTR,original,0.0140600204468,imput
3668,DTR,original,0.0102849006653,imput
3669,SVR,original,0.00942993164062,imput
3670,RFR,original,0.274306058884,imput
3671,DTR,original,0.0031909942627,imput
3672,SVR,original,0.0010781288147,imput
3673,RFR,original,0.294039011002,imput
3674,DTR,original,0.00114607810974,imput
3675,SVR,original,0.000531911849976,imput
3676,RFR,original,0.32735490799,imput
3677,DTR,original,0.00102090835571,imput
3678,SVR,original,0.000489950180054,imput
3679,RFR,original,0.296529054642,imput
3680,DTR,original,0.00102090835571,imput
3681,SVR,original,0.000540018081665,imput
3682,RFR,original,0.296149969101,imput
3683,DTR,original,0.00404095649719,imput
3684,DTR,original,0.0105149745941,imput
3685,DTR,original,0.000323057174683,imput
3686,SVR,original,0.00037407875061,imput
3687,RFR,original,0.296480178833,imput
3688,DTR,original,0.000326871871948,imput
3689,SVR,original,0.000380039215088,imput
3690,RFR,original,0.294283151627,imput
3691,DTR,original,0.00118899345398,imput
3692,SVR,original,0.000574111938477,imput
3693,RFR,original,0.30188202858,imput
3694,DTR,original,0.000957012176514,imput
3695,SVR,original,0.000458955764771,imput
3696,RFR,original,0.304605007172,imput
3697,DTR,original,0.000786066055298,imput
3698,SVR,original,0.000415086746216,imput
3699,RFR,original,0.302095890045,imput
3700,DTR,original,0.00323796272278,imput
3701,SVR,original,0.00107192993164,imput
3702,RFR,original,0.292302846909,imput
3703,DTR,original,0.000987768173218,imput
3704,SVR,original,0.000478982925415,imput
3705,RFR,original,0.300104856491,imput
3706,DTR,original,0.00106501579285,imput
3707,SVR,original,0.000574111938477,imput
3708,RFR,original,0.307264089584,imput
3709,DTR,original,0.000563144683838,imput
3710,SVR,original,0.00041389465332,imput
3711,RFR,original,0.29282283783,imput
3712,DTR,original,0.000307083129883,imput
3713,SVR,original,0.000341176986694,imput
3714,RFR,original,0.302310943604,imput
3715,DTR,original,0.000401973724365,imput
3716,SVR,original,0.00042200088501,imput
3717,RFR,original,0.285689115524,imput
3718,DTR,original,0.00108599662781,imput
3719,SVR,original,0.000494003295898,imput
3720,RFR,original,0.2867000103,imput
3721,DTR,original,0.00665783882141,imput
3722,SVR,original,0.00714802742004,imput
3723,RFR,original,0.308753967285,imput
3724,DTR,original,0.00988721847534,imput
3725,SVR,original,0.00719308853149,imput
3726,RFR,original,0.259484052658,imput
3727,DTR,original,0.00711607933044,imput
3728,SVR,original,0.0053448677063,imput
3729,RFR,original,0.272747039795,imput
3730,DTR,original,0.00698113441467,imput
3731,DTR,original,0.00578498840332,imput
3732,SVR,original,0.00540089607239,imput
3733,RFR,original,0.269917964935,imput
3734,DTR,original,0.000669956207275,imput
3735,SVR,original,0.000437021255493,imput
3736,RFR,original,0.322043895721,imput
3737,DTR,original,0.000802040100098,imput
3738,SVR,original,0.000437021255493,imput
3739,RFR,original,0.289044141769,imput
3740,DTR,original,0.00738096237183,imput
3741,SVR,original,0.0052649974823,imput
3742,RFR,original,0.269936084747,imput
3743,DTR,original,0.000887870788574,imput
3744,SVR,original,0.000645875930786,imput
3745,RFR,original,0.286226987839,imput
3746,DTR,original,0.00995993614197,imput
3747,DTR,original,0.00704312324524,imput
3748,SVR,original,0.00536704063416,imput
3749,RFR,original,0.273176193237,imput
3750,DTR,original,0.000453948974609,imput
3751,SVR,original,0.000364065170288,imput
3752,RFR,original,0.287618875504,imput
3753,DTR,original,0.00898003578186,imput
3754,SVR,original,0.00616407394409,imput
3755,RFR,original,0.307912111282,imput
3756,DTR,original,0.00907802581787,imput
3757,SVR,original,0.00652503967285,imput
3758,RFR,original,0.304277181625,imput
3759,DTR,original,0.007896900177,imput
3760,SVR,original,0.00506186485291,imput
3761,RFR,original,0.304640054703,imput
3762,DTR,original,0.00929880142212,imput
3763,SVR,original,0.0052330493927,imput
3764,RFR,original,0.271440982819,imput
3765,DTR,original,0.00996589660645,imput
3766,SVR,original,0.00511622428894,imput
3767,RFR,original,0.264633893967,imput
3768,DTR,original,0.00908899307251,imput
3769,SVR,original,0.0050961971283,imput
3770,RFR,original,0.258244037628,imput
3771,DTR,original,0.00820016860962,imput
3772,SVR,original,0.00776100158691,imput
3773,RFR,original,0.306044101715,imput
3774,DTR,original,0.00923800468445,imput
3775,SVR,original,0.00936198234558,imput
3776,RFR,original,0.31036400795,imput
3777,DTR,original,0.00542283058167,imput
3778,SVR,original,0.00327396392822,imput
3779,RFR,original,0.268662929535,imput
3780,DTR,original,0.008131980896,imput
3781,SVR,original,0.00545191764832,imput
3782,RFR,original,0.319297075272,imput
3783,DTR,original,0.0105230808258,imput
3784,SVR,original,0.00605702400208,imput
3785,RFR,original,0.264211893082,imput
3786,DTR,original,0.00813984870911,imput
3787,SVR,original,0.00472807884216,imput
3788,RFR,original,0.292582988739,imput
3789,DTR,original,0.00756192207336,imput
3790,DTR,original,0.00860095024109,imput
3791,DTR,original,0.00785803794861,imput
3792,DTR,original,0.00720310211182,imput
3793,SVR,original,0.00571298599243,imput
3794,RFR,original,0.289873838425,imput
3795,DTR,original,0.0106658935547,imput
3796,SVR,original,0.00503611564636,imput
3797,RFR,original,0.261313915253,imput
3798,DTR,original,0.00712990760803,imput
3799,SVR,original,0.00533103942871,imput
3800,RFR,original,0.272639989853,imput
3801,DTR,original,0.0076310634613,imput
3802,SVR,original,0.00571393966675,imput
3803,RFR,original,0.288624048233,imput
3804,DTR,original,0.0102779865265,imput
3805,SVR,original,0.00615382194519,imput
3806,RFR,original,0.282594919205,imput
3807,DTR,original,0.00171303749084,imput
3808,SVR,original,0.000643968582153,imput
3809,RFR,original,0.304892063141,imput
3810,DTR,original,0.00194597244263,imput
3811,SVR,original,0.000643968582153,imput
3812,RFR,original,0.292430877686,imput
3813,DTR,original,0.0098180770874,imput
3814,SVR,original,0.00605201721191,imput
3815,RFR,original,0.283524990082,imput
3816,DTR,original,0.00970911979675,imput
3817,SVR,original,0.0062460899353,imput
3818,RFR,original,0.2709171772,imput
3819,DTR,original,0.00981998443604,imput
3820,DTR,original,0.0077109336853,imput
3821,DTR,original,0.00924587249756,imput
3822,DTR,original,0.00291705131531,imput
3823,SVR,original,0.00116181373596,imput
3824,RFR,original,0.296220064163,imput
3825,DTR,original,0.00850319862366,imput
3826,DTR,original,0.00253105163574,imput
3827,SVR,original,0.0010461807251,imput
3828,RFR,original,0.291932106018,imput
3829,DTR,original,0.00898814201355,imput
3830,SVR,original,0.00733399391174,imput
3831,RFR,original,0.274175882339,imput
3832,DTR,original,0.00808787345886,imput
3833,DTR,original,0.00814986228943,imput
3834,DTR,original,0.00799489021301,imput
3835,DTR,original,0.00815486907959,imput
3836,SVR,original,0.00398302078247,imput
3837,RFR,original,0.312065839767,imput
3838,DTR,original,0.00165200233459,imput
3839,SVR,original,0.00062084197998,imput
3840,RFR,original,0.350322008133,imput
3841,DTR,original,0.00156903266907,imput
3842,SVR,original,0.000588893890381,imput
3843,RFR,original,0.304999828339,imput
3844,DTR,original,0.00853896141052,imput
3845,SVR,original,0.00592994689941,imput
3846,RFR,original,0.306977033615,imput
3847,DTR,original,0.00936794281006,imput
3848,SVR,original,0.00383305549622,imput
3849,RFR,original,0.273838043213,imput
3850,DTR,original,0.00134301185608,imput
3851,SVR,original,0.000527858734131,imput
3852,RFR,original,0.301834106445,imput
3853,DTR,original,0.00139808654785,imput
3854,SVR,original,0.000540971755981,imput
3855,RFR,original,0.29140496254,imput
3856,DTR,original,0.00151300430298,imput
3857,SVR,original,0.000563859939575,imput
3858,RFR,original,0.29518198967,imput
3859,DTR,original,0.00372409820557,imput
3860,SVR,original,0.00207304954529,imput
3861,RFR,original,0.295352935791,imput
3862,DTR,original,0.00566816329956,imput
3863,DTR,original,0.00563192367554,imput
3864,SVR,original,0.00413084030151,imput
3865,RFR,original,0.267017126083,imput
3866,DTR,original,0.00675106048584,imput
3867,SVR,original,0.00431108474731,imput
3868,RFR,original,0.257101774216,imput
3869,DTR,original,0.00862789154053,imput
3870,DTR,original,0.00665998458862,imput
3871,SVR,original,0.00425815582275,imput
3872,RFR,original,0.301440954208,imput
3873,DTR,original,0.00133085250854,imput
3874,SVR,original,0.000616073608398,imput
3875,RFR,original,0.304322004318,imput
3876,DTR,original,0.0095682144165,imput
3877,DTR,original,0.00824093818665,imput
3878,SVR,original,0.00543904304504,imput
3879,RFR,original,0.311933994293,imput
3880,DTR,original,0.00849103927612,imput
3881,DTR,original,0.00717210769653,imput
3882,SVR,original,0.00543999671936,imput
3883,RFR,original,0.317456960678,imput
3884,DTR,original,0.00901198387146,imput
3885,SVR,original,0.00517296791077,imput
3886,RFR,original,0.267978906631,imput
3887,DTR,original,0.00156497955322,imput
3888,SVR,original,0.000557899475098,imput
3889,RFR,original,0.290555000305,imput
3890,DTR,original,0.00804400444031,imput
3891,SVR,original,0.00514793395996,imput
3892,RFR,original,0.272912025452,imput
3893,DTR,original,0.00816893577576,imput
3894,SVR,original,0.00513315200806,imput
3895,RFR,original,0.259305953979,imput
3896,DTR,original,0.00872206687927,imput
3897,DTR,original,0.0120339393616,imput
3898,SVR,original,0.00722217559814,imput
3899,RFR,original,0.268315076828,imput
3900,DTR,original,0.0100018978119,imput
3901,DTR,original,0.00899291038513,imput
3902,SVR,original,0.00561118125916,imput
3903,RFR,original,0.305655956268,imput
3904,DTR,original,0.00293588638306,imput
3905,SVR,original,0.00206995010376,imput
3906,RFR,original,0.303791046143,imput
3907,DTR,original,0.00490212440491,imput
3908,DTR,original,0.00496602058411,imput
3909,SVR,original,0.0030369758606,imput
3910,RFR,original,0.30292391777,imput
3911,DTR,original,0.00487804412842,imput
3912,DTR,original,0.00621318817139,imput
3913,SVR,original,0.0031418800354,imput
3914,RFR,original,0.306933164597,imput
3915,DTR,original,0.00741410255432,imput
3916,SVR,original,0.00321292877197,imput
3917,RFR,original,0.311977863312,imput
3918,DTR,original,0.00698900222778,imput
3919,SVR,original,0.00328588485718,imput
3920,RFR,original,0.305597066879,imput
3921,DTR,original,0.0106492042542,imput
3922,DTR,original,0.00106000900269,imput
3923,SVR,original,0.000578165054321,imput
3924,RFR,original,0.302357912064,imput
3925,DTR,original,0.000975847244263,imput
3926,SVR,original,0.000480890274048,imput
3927,RFR,original,0.284317016602,imput
3928,DTR,original,0.000954866409302,imput
3929,SVR,original,0.000513792037964,imput
3930,RFR,original,0.28612112999,imput
3931,DTR,original,0.000704050064087,imput
3932,SVR,original,0.000476837158203,imput
3933,RFR,original,0.283397912979,imput
3934,DTR,original,0.000643968582153,imput
3935,SVR,original,0.000421047210693,imput
3936,RFR,original,0.294113874435,imput
3937,DTR,original,0.00104689598083,imput
3938,SVR,original,0.000478029251099,imput
3939,RFR,original,0.28678393364,imput
3940,DTR,original,0.00108790397644,imput
3941,SVR,original,0.000529050827026,imput
3942,RFR,original,0.294194936752,imput
3943,DTR,original,0.00106120109558,imput
3944,SVR,original,0.00195717811584,imput
3945,RFR,original,0.295037984848,imput
3946,DTR,original,0.000967979431152,imput
3947,SVR,original,0.000663995742798,imput
3948,RFR,original,0.284238100052,imput
3949,DTR,original,0.00595116615295,imput
3950,SVR,original,0.0031430721283,imput
3951,RFR,original,0.305649995804,imput
3952,DTR,original,0.00117015838623,imput
3953,SVR,original,0.000677824020386,imput
3954,RFR,original,0.308728933334,imput
3955,DTR,original,0.00142908096313,imput
3956,SVR,original,0.00100803375244,imput
3957,RFR,original,0.293496847153,imput
3958,DTR,original,0.00102090835571,imput
3959,SVR,original,0.000540018081665,imput
3960,RFR,original,0.302347898483,imput
3961,DTR,original,0.00107002258301,imput
3962,SVR,original,0.000527858734131,imput
3963,RFR,original,0.298091888428,imput
3964,DTR,original,0.000917196273804,imput
3965,SVR,original,0.000481128692627,imput
3966,RFR,original,0.28714799881,imput
3967,DTR,original,0.00107884407043,imput
3968,SVR,original,0.000474214553833,imput
3969,RFR,original,0.301744937897,imput
3970,DTR,original,0.00602316856384,imput
3971,SVR,original,0.00561189651489,imput
3972,RFR,original,0.302150011063,imput
3973,DTR,original,0.00807976722717,imput
3974,SVR,original,0.00257706642151,imput
3975,RFR,original,0.315267086029,imput
3976,DTR,original,0.00235795974731,imput
3977,SVR,original,0.00198006629944,imput
3978,RFR,original,0.291397094727,imput
3979,DTR,original,0.00291895866394,imput
3980,SVR,original,0.00180506706238,imput
3981,RFR,original,0.290451049805,imput
3982,DTR,original,0.00182390213013,imput
3983,SVR,original,0.00165581703186,imput
3984,RFR,original,0.289596796036,imput
3985,DTR,original,0.00224995613098,imput
3986,SVR,original,0.00186514854431,imput
3987,RFR,original,0.288139104843,imput
3988,DTR,original,0.00482106208801,imput
3989,SVR,original,0.00183796882629,imput
3990,RFR,original,0.287806987762,imput
3991,DTR,original,0.00320887565613,imput
3992,SVR,original,0.00227785110474,imput
3993,RFR,original,0.301560878754,imput
3994,DTR,original,0.00216102600098,imput
